,id,dc.contributor.author[],dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.title[],dc.title[en_US],MyTitle
577,c7c65fba-f3c7-416d-9498-78c604b64ce3,ARDE PS 120,,"Made available in DSpace on 2016-11-24T06:08:12Z (GMT). No. of bitstreams: 1
ss00444.pdf: 1414586 bytes, checksum: 0688efe66305ada1ccd1c3339efa925d (MD5)||Made available in DSpace on 2021-06-08T06:51:02Z (GMT). No. of bitstreams: 1
ss00444.pdf: 1414586 bytes, checksum: 0688efe66305ada1ccd1c3339efa925d (MD5)",http://localhost:8080/xmlui/handle/108/452,CARTRIDGE 30MM ADEN GUN TRACER MK.1 Z,,CARTRIDGE 30MM ADEN GUN TRACER MK.1 Z
578,c7dd51f7-749e-4f98-95a0-8e155d670a19,ARDE PS 91  &  CRE PS 001,1978.0,"Made available in DSpace on 2016-11-24T06:08:25Z (GMT). No. of bitstreams: 1
ss00415.pdf: 11911789 bytes, checksum: f8325fad30cfdf9b17be67039da270f0 (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:52:16Z (GMT). No. of bitstreams: 1
ss00415.pdf: 11911789 bytes, checksum: f8325fad30cfdf9b17be67039da270f0 (MD5)
  Previous issue date: 1978",http://localhost:8080/xmlui/handle/108/531,CARTRIDGE PK-3M-1 FOR MIG-21 AIRCRAFT EMPTY,,CARTRIDGE PK-3M-1 FOR MIG-21 AIRCRAFT EMPTY
580,ee7ead79-28d7-4a80-a880-9306c0050b13,ARDE SPEC 207  &  CRE SPEC 001,1978.0,"Made available in DSpace on 2016-11-24T06:08:04Z (GMT). No. of bitstreams: 1
ss00229.pdf: 11140884 bytes, checksum: 9629e1c9f69001bd59b3221d76f50d3c (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:53:04Z (GMT). No. of bitstreams: 1
ss00229.pdf: 11140884 bytes, checksum: 9629e1c9f69001bd59b3221d76f50d3c (MD5)
  Previous issue date: 1978",http://localhost:8080/xmlui/handle/108/391,CARTRIDGE PK-3M-1 FOR MIG-21 AIRCRAFT EMPTY,,CARTRIDGE PK-3M-1 FOR MIG-21 AIRCRAFT EMPTY
582,c9789c72-b0c9-4cf7-8496-a65f93329057,ARDE SPEC 130  &  ARDE PS 52,1972.0,"Made available in DSpace on 2016-11-24T06:07:46Z (GMT). No. of bitstreams: 1
ss00163.pdf: 1858769 bytes, checksum: cc1a5b95708292ff2fb20f6e38e6ff38 (MD5)
  Previous issue date: 1972||Made available in DSpace on 2021-06-08T06:49:37Z (GMT). No. of bitstreams: 1
ss00163.pdf: 1858769 bytes, checksum: cc1a5b95708292ff2fb20f6e38e6ff38 (MD5)
  Previous issue date: 1972",http://localhost:8080/xmlui/handle/108/283,CARTRIDGE MINIFLARE,,CARTRIDGE MINIFLARE
583,cd083fda-20cc-46d3-b342-ed933c06b124,ARDE PS 184,1988.0,"Made available in DSpace on 2016-11-24T06:07:16Z (GMT). No. of bitstreams: 1
ss00486.pdf: 4294151 bytes, checksum: 219137c9afc6665b16ce3af8820a35ae (MD5)
  Previous issue date: 1988||Made available in DSpace on 2021-06-08T06:49:40Z (GMT). No. of bitstreams: 1
ss00486.pdf: 4294151 bytes, checksum: 219137c9afc6665b16ce3af8820a35ae (MD5)
  Previous issue date: 1988",http://localhost:8080/xmlui/handle/108/91,FUZE VT 8A FILLED,,FUZE VT 8A FILLED
584,cd978f39-6c0d-4079-b1c9-4ea20dbdb2dd,ARDE SPEC 52,1968.0,"Made available in DSpace on 2016-11-24T06:07:13Z (GMT). No. of bitstreams: 1
ss00116.pdf: 2731977 bytes, checksum: 0a04e148db84e685d6b460d833620ba3 (MD5)
  Previous issue date: 1968||Made available in DSpace on 2021-06-08T06:52:38Z (GMT). No. of bitstreams: 1
ss00116.pdf: 2731977 bytes, checksum: 0a04e148db84e685d6b460d833620ba3 (MD5)
  Previous issue date: 1968",http://localhost:8080/xmlui/handle/108/75,BELT AMMUNITION STRIPLESS 7.62MM RIMMED CARTRIDGE (USSR) INDIA: COTTON WEBBING TO HOLD 250 ROUNDS FOR RUSSIAN SGMT AND PKT MACHINE GUNS,,BELT AMMUNITION STRIPLESS 7.62MM RIMMED CARTRIDGE (USSR) INDIA: COTTON WEBBING TO HOLD 250 ROUNDS FOR RUSSIAN SGMT AND PKT MACHINE GUNS
585,cf25a067-a1b6-4ba1-be79-9a0b8941737d,ARDE SPEC 287,1982.0,"Made available in DSpace on 2016-11-24T06:07:58Z (GMT). No. of bitstreams: 1
ss00299.pdf: 16627636 bytes, checksum: e487cd4fd3583a2f2cf7b471b8301029 (MD5)
  Previous issue date: 1982||Made available in DSpace on 2021-06-08T06:50:05Z (GMT). No. of bitstreams: 1
ss00299.pdf: 16627636 bytes, checksum: e487cd4fd3583a2f2cf7b471b8301029 (MD5)
  Previous issue date: 1982",http://localhost:8080/xmlui/handle/108/354,CARTRIDGE SUBMERGED EJECTOR SIGNAL BURSTER BAG,,CARTRIDGE SUBMERGED EJECTOR SIGNAL BURSTER BAG
586,cf3081db-046f-42a7-ac84-16c5e31e7475,ARDE SPEC 204A,1994.0,"Made available in DSpace on 2016-11-24T06:07:44Z (GMT). No. of bitstreams: 1
ss03078.pdf: 550286 bytes, checksum: d047ce9ccb55e9b344bf6610ff66c74f (MD5)
  Previous issue date: 1994||Made available in DSpace on 2021-06-08T06:49:43Z (GMT). No. of bitstreams: 1
ss03078.pdf: 550286 bytes, checksum: d047ce9ccb55e9b344bf6610ff66c74f (MD5)
  Previous issue date: 1994",http://localhost:8080/xmlui/handle/108/271,"Cartridges submerged ejector signals (Red,Green and Yellow) - Star and parachute",,"Cartridges submerged ejector signals (Red,Green and Yellow) - Star and parachute"
587,cf446205-47b3-45db-a47a-52acb1bcd201,ARDE PS 145,1994.0,"Made available in DSpace on 2016-11-24T06:08:11Z (GMT). No. of bitstreams: 1
ss03059.pdf: 5924833 bytes, checksum: 7b0b6482f852de640c6ea950fbd2a0f0 (MD5)
  Previous issue date: 1994||Made available in DSpace on 2021-06-08T06:50:27Z (GMT). No. of bitstreams: 1
ss03059.pdf: 5924833 bytes, checksum: 7b0b6482f852de640c6ea950fbd2a0f0 (MD5)
  Previous issue date: 1994",http://localhost:8080/xmlui/handle/108/443,Proof schedule for proximity fuze N 76.2mm Mk.2 (empty),,Proof schedule for proximity fuze N 76.2mm Mk.2 (empty)
588,cfae5338-84bc-4908-8f0d-0ef80afad40d,ARDE SPEC 158,1975.0,"Made available in DSpace on 2016-11-24T06:07:33Z (GMT). No. of bitstreams: 1
ss00191.pdf: 30524357 bytes, checksum: 19231896374f854f1e895b757a7a7def (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-06-08T06:48:28Z (GMT). No. of bitstreams: 1
ss00191.pdf: 30524357 bytes, checksum: 19231896374f854f1e895b757a7a7def (MD5)
  Previous issue date: 1975",http://localhost:8080/xmlui/handle/108/196,"INTEGRAL GAINE ASSEMBLY FOR 4.5"" VT FUZE",,"INTEGRAL GAINE ASSEMBLY FOR 4.5"" VT FUZE"
589,d0079e96-ae98-439f-b9f5-06ba4311d6a7,ARDE PS 8,,"Made available in DSpace on 2016-11-24T06:07:35Z (GMT). No. of bitstreams: 1
ss00367.pdf: 382907 bytes, checksum: afe34c3da8fba9d933a0f758fc08bae4 (MD5)||Made available in DSpace on 2021-06-08T06:48:34Z (GMT). No. of bitstreams: 1
ss00367.pdf: 382907 bytes, checksum: afe34c3da8fba9d933a0f758fc08bae4 (MD5)",http://localhost:8080/xmlui/handle/108/210,SHELL 25PR HESH FILLED,,SHELL 25PR HESH FILLED
590,d0a025df-9e47-4380-a5f8-5bbefbe612d9,ARDE SPEC 237,,"Made available in DSpace on 2016-11-24T06:07:44Z (GMT). No. of bitstreams: 1
ss00257.pdf: 660523 bytes, checksum: 5fc456beb52472dbf60b8f081dff19ad (MD5)||Made available in DSpace on 2021-06-08T06:49:36Z (GMT). No. of bitstreams: 1
ss00257.pdf: 660523 bytes, checksum: 5fc456beb52472dbf60b8f081dff19ad (MD5)",http://localhost:8080/xmlui/handle/108/270,CARTRIDGE SEAT EJECTION PRIMARY NO.3 MK.2-1 & CARTRIDGE SEAT EJECTION SECONDARY NO.3 MK.3-4 FOR HUNTER F-56 AIRCRAFT FILLED,,CARTRIDGE SEAT EJECTION PRIMARY NO.3 MK.2-1 & CARTRIDGE SEAT EJECTION SECONDARY NO.3 MK.3-4 FOR HUNTER F-56 AIRCRAFT FILLED
591,d16920ee-57bb-47e0-a74f-acd30021793c,ARDE SPEC 70,1970.0,"Made available in DSpace on 2016-11-24T06:08:22Z (GMT). No. of bitstreams: 1
ss00128.pdf: 5771176 bytes, checksum: 71fd459601aba7f01b3481a6ffab2c1f (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:51:52Z (GMT). No. of bitstreams: 1
ss00128.pdf: 5771176 bytes, checksum: 71fd459601aba7f01b3481a6ffab2c1f (MD5)
  Previous issue date: 1970",http://localhost:8080/xmlui/handle/108/518,CARTRIDGE SA TRACER 7.62MM G MK 2,,CARTRIDGE SA TRACER 7.62MM G MK 2
592,d16dc11e-8c19-4979-87e6-bf9e199adc56,ARDE SPEC 270,,"Made available in DSpace on 2016-11-24T06:07:50Z (GMT). No. of bitstreams: 1
ss00291.pdf: 68090671 bytes, checksum: e28f2a3e1fe19e570ec3f69c237be678 (MD5)||Made available in DSpace on 2021-06-08T06:49:55Z (GMT). No. of bitstreams: 1
ss00291.pdf: 68090671 bytes, checksum: e28f2a3e1fe19e570ec3f69c237be678 (MD5)",http://localhost:8080/xmlui/handle/108/306,GRENADE HAND/RIFLE-PRACTICE,,GRENADE HAND/RIFLE-PRACTICE
593,d19e8d57-8679-48ad-a670-b45a3f69a95f,ARDE SPEC 63,1963.0,"Made available in DSpace on 2016-11-24T06:08:05Z (GMT). No. of bitstreams: 1
ss00123.pdf: 4636056 bytes, checksum: f5b904dc39a7457ecb8ef3bd2ea4e5c6 (MD5)
  Previous issue date: 1963||Made available in DSpace on 2021-06-08T06:48:12Z (GMT). No. of bitstreams: 1
ss00123.pdf: 4636056 bytes, checksum: f5b904dc39a7457ecb8ef3bd2ea4e5c6 (MD5)
  Previous issue date: 1963",http://localhost:8080/xmlui/handle/108/399,SIMULATOR 25 PR GUN FIRE CHARGE II WITH INCREMENTAL PELLET TO SIMULATE CHARGE III,,SIMULATOR 25 PR GUN FIRE CHARGE II WITH INCREMENTAL PELLET TO SIMULATE CHARGE III
594,d32e4a35-7df2-43c3-8fd3-ece905c68caf,ARDE SPEC 170,1979.0,"Made available in DSpace on 2016-11-24T06:08:24Z (GMT). No. of bitstreams: 1
ss00203.pdf: 5126309 bytes, checksum: b2bd011d4f3d28e232fd3749bbe8a588 (MD5)
  Previous issue date: 1979||Made available in DSpace on 2021-06-08T06:52:20Z (GMT). No. of bitstreams: 1
ss00203.pdf: 5126309 bytes, checksum: b2bd011d4f3d28e232fd3749bbe8a588 (MD5)
  Previous issue date: 1979",http://localhost:8080/xmlui/handle/108/528,TEST CAP FIRING MECHANISM NO.1 MK.1 (312K/15) FILLED,,TEST CAP FIRING MECHANISM NO.1 MK.1 (312K/15) FILLED
596,e0e72a35-7f64-48cb-a877-7cc03f93f082,ARDE SPEC 170,1979.0,"Made available in DSpace on 2016-11-24T06:07:30Z (GMT). No. of bitstreams: 1
ss00202.pdf: 4066418 bytes, checksum: c625fb39e87282918567cbc7adf8a962 (MD5)
  Previous issue date: 1979||Made available in DSpace on 2021-06-08T06:48:27Z (GMT). No. of bitstreams: 1
ss00202.pdf: 4066418 bytes, checksum: c625fb39e87282918567cbc7adf8a962 (MD5)
  Previous issue date: 1979",http://localhost:8080/xmlui/handle/108/176,TEST CAP FIRING MECHANISM NO.1 MK.1 (312K/15) FILLED,,TEST CAP FIRING MECHANISM NO.1 MK.1 (312K/15) FILLED
598,d3ea03a2-3477-49e5-af14-7c14ba5303f4,ARDE PS 134,,"Made available in DSpace on 2016-11-24T06:08:00Z (GMT). No. of bitstreams: 1
ss00457.pdf: 17003669 bytes, checksum: 9498ca4cfbb62ed713ce756e3b35dfe1 (MD5)||Made available in DSpace on 2021-06-08T06:51:05Z (GMT). No. of bitstreams: 1
ss00457.pdf: 17003669 bytes, checksum: 9498ca4cfbb62ed713ce756e3b35dfe1 (MD5)",http://localhost:8080/xmlui/handle/108/368,FUZE FOR MINE ANTI-TANK NON-DETECTABLE MK.III BAR FILLED,,FUZE FOR MINE ANTI-TANK NON-DETECTABLE MK.III BAR FILLED
599,d4bc38be-b624-4f10-9737-dae7b39dca61,ARDE SPEC 5,1959.0,"Made available in DSpace on 2016-11-24T06:07:31Z (GMT). No. of bitstreams: 1
ss00005.pdf: 6453942 bytes, checksum: f82a37b01a60257c75f73d151371adf2 (MD5)
  Previous issue date: 1959||Made available in DSpace on 2021-06-08T06:48:27Z (GMT). No. of bitstreams: 1
ss00005.pdf: 6453942 bytes, checksum: f82a37b01a60257c75f73d151371adf2 (MD5)
  Previous issue date: 1959",http://localhost:8080/xmlui/handle/108/181,CASE CARTRIDGE RCL QF 106MM B/L/ BRASS,,CASE CARTRIDGE RCL QF 106MM B/L/ BRASS
600,d6a9cbff-2c24-436e-9f38-f46eda7745b4,ARDE PS 57,1973.0,"Made available in DSpace on 2016-11-24T06:07:07Z (GMT). No. of bitstreams: 1
ss00386.pdf: 3034072 bytes, checksum: dfe61de38595fa7aeecafa30542c9f2b (MD5)
  Previous issue date: 1973||Made available in DSpace on 2021-06-08T06:49:34Z (GMT). No. of bitstreams: 1
ss00386.pdf: 3034072 bytes, checksum: dfe61de38595fa7aeecafa30542c9f2b (MD5)
  Previous issue date: 1973",http://localhost:8080/xmlui/handle/108/123542,SHOT QF 75/24 HOWITZER A APBC/T RECOVERY,,SHOT QF 75/24 HOWITZER A APBC/T RECOVERY
601,d8555603-5f73-44ad-9049-6ce8230d2b0d,ARDE SPEC 108,1971.0,"Made available in DSpace on 2016-11-24T06:07:46Z (GMT). No. of bitstreams: 1
ss00148.pdf: 2196334 bytes, checksum: 936439d965267da5939a204c1f5b9bbc (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-06-08T06:49:10Z (GMT). No. of bitstreams: 1
ss00148.pdf: 2196334 bytes, checksum: 936439d965267da5939a204c1f5b9bbc (MD5)
  Previous issue date: 1971",http://localhost:8080/xmlui/handle/108/285,"IGNITER ALUMINIUM AND VENTURI CLOSING DISC FOR MOTOR ROCKET A/C 3"" (DRAWING NO. ARDE 1510)",,"IGNITER ALUMINIUM AND VENTURI CLOSING DISC FOR MOTOR ROCKET A/C 3"" (DRAWING NO. ARDE 1510)"
602,d87e9761-4b04-4801-b7da-baea9570348e,ARDE PS 17,,"Made available in DSpace on 2016-11-24T06:07:48Z (GMT). No. of bitstreams: 1
ss00371.pdf: 1903114 bytes, checksum: 0390a8d08737a6fba22e48b0400ab0c0 (MD5)||Made available in DSpace on 2021-06-08T06:49:47Z (GMT). No. of bitstreams: 1
ss00371.pdf: 1903114 bytes, checksum: 0390a8d08737a6fba22e48b0400ab0c0 (MD5)",http://localhost:8080/xmlui/handle/108/300,LAUNCHING DEVICES FOR GRENADE RIFLE 36M EMPTY,,LAUNCHING DEVICES FOR GRENADE RIFLE 36M EMPTY
603,d99bf046-579c-49be-ae61-2e3c06e4c09a,ARDE SP 91,1970.0,"Made available in DSpace on 2016-11-24T06:07:34Z (GMT). No. of bitstreams: 1
ss00139.pdf: 7784082 bytes, checksum: 31121c08760208ad44912defe9852049 (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:48:40Z (GMT). No. of bitstreams: 1
ss00139.pdf: 7784082 bytes, checksum: 31121c08760208ad44912defe9852049 (MD5)
  Previous issue date: 1970",http://localhost:8080/xmlui/handle/108/202,Head HE for rocket aircraft 68mm type A - HE,,Head HE for rocket aircraft 68mm type A - HE
604,da2c9dc4-1b99-4a48-8ade-3bdd7eded4b5,ARDE SPEC 302,,"Made available in DSpace on 2016-11-24T06:08:00Z (GMT). No. of bitstreams: 1
ss00320.pdf: 4226252 bytes, checksum: de72cc87736975b293e323e28fca12da (MD5)||Made available in DSpace on 2021-06-08T06:50:07Z (GMT). No. of bitstreams: 1
ss00320.pdf: 4226252 bytes, checksum: de72cc87736975b293e323e28fca12da (MD5)",http://localhost:8080/xmlui/handle/108/365,TRAINING CARTRIDGE FOR 81MM AND 120MM MORTAR EMPTY,,TRAINING CARTRIDGE FOR 81MM AND 120MM MORTAR EMPTY
605,dab9a792-07a8-4433-b0f2-f2daf700d924,ARDE SPEC 274A,,"Made available in DSpace on 2016-11-24T06:07:28Z (GMT). No. of bitstreams: 1
ss02612.pdf: 39434655 bytes, checksum: 7ec650638f9bdea7a1374969ac25649e (MD5)||Made available in DSpace on 2021-06-08T06:48:10Z (GMT). No. of bitstreams: 1
ss02612.pdf: 39434655 bytes, checksum: 7ec650638f9bdea7a1374969ac25649e (MD5)",http://localhost:8080/xmlui/handle/108/163,FUZE DA AND DELAY FOR 122MM HE ROCKET - FILLED,,FUZE DA AND DELAY FOR 122MM HE ROCKET - FILLED
606,dabcdbf0-9f4d-4d6a-b332-bcb1d3b023cf,ARDE SPEC 23,1965.0,"Made available in DSpace on 2016-11-24T06:07:39Z (GMT). No. of bitstreams: 1
ss00024.pdf: 3035323 bytes, checksum: 34f60b3a48f30a925abbfdc06e750977 (MD5)
  Previous issue date: 1965||Made available in DSpace on 2021-06-08T06:49:11Z (GMT). No. of bitstreams: 1
ss00024.pdf: 3035323 bytes, checksum: 34f60b3a48f30a925abbfdc06e750977 (MD5)
  Previous issue date: 1965",http://localhost:8080/xmlui/handle/108/237,CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER (IND) FOR RUSSIAN AIRCRAFT EMPTY,,CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER (IND) FOR RUSSIAN AIRCRAFT EMPTY
607,db749a47-bd2c-4b2c-b9f9-79f225b10569,ARDE SPEC 218,1978.0,"Made available in DSpace on 2016-11-24T06:08:18Z (GMT). No. of bitstreams: 1
ss00238.pdf: 347558575 bytes, checksum: 1763348c80e0f4d1ea6f31051fc539f4 (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:51:40Z (GMT). No. of bitstreams: 1
ss00238.pdf: 347558575 bytes, checksum: 1763348c80e0f4d1ea6f31051fc539f4 (MD5)
  Previous issue date: 1978",http://localhost:8080/xmlui/handle/108/487,OPERATIONAL LIMPET MINE MK.2 ( HE AND HES FILLING OF EXPLOSIVE CONTAINER),,OPERATIONAL LIMPET MINE MK.2 ( HE AND HES FILLING OF EXPLOSIVE CONTAINER)
608,dc4c9900-2aae-4e04-84bf-d23a5c0747f0,ARDE SPEC 110,1971.0,"Made available in DSpace on 2016-11-24T06:08:16Z (GMT). No. of bitstreams: 1
ss00150.pdf: 15575544 bytes, checksum: 44c09fd4c9094923a39f8126a14f84a8 (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-06-08T06:51:31Z (GMT). No. of bitstreams: 1
ss00150.pdf: 15575544 bytes, checksum: 44c09fd4c9094923a39f8126a14f84a8 (MD5)
  Previous issue date: 1971",http://localhost:8080/xmlui/handle/108/485,BOMB 81MM MORTAR SCREENING SMOKE BURSTING TYPE PWP FILLED,,BOMB 81MM MORTAR SCREENING SMOKE BURSTING TYPE PWP FILLED
609,dc5cdf42-ca56-408a-9d2a-a0bf41b1bed6,ARDE SPEC 22,1965.0,"Made available in DSpace on 2016-11-24T06:07:55Z (GMT). No. of bitstreams: 1
ss00023.pdf: 6246637 bytes, checksum: 9ee953f828b49f6a1f01f61b32f16ff2 (MD5)
  Previous issue date: 1965||Made available in DSpace on 2021-06-08T06:50:39Z (GMT). No. of bitstreams: 1
ss00023.pdf: 6246637 bytes, checksum: 9ee953f828b49f6a1f01f61b32f16ff2 (MD5)
  Previous issue date: 1965",http://localhost:8080/xmlui/handle/108/338,SQUESH HEAD SHELL COATED WITH HOT MELT BITUMEN CASTOR OIL MIX (97/3 BY WEIGHT),,SQUESH HEAD SHELL COATED WITH HOT MELT BITUMEN CASTOR OIL MIX (97/3 BY WEIGHT)
610,dce358b2-92b3-4700-967d-24c6e871d062,ARDE/WH/PF( AKASH)/39,1998.0,"Made available in DSpace on 2016-11-24T06:08:15Z (GMT). No. of bitstreams: 1
sp08022.pdf: 5586153 bytes, checksum: bb585511daa01f993b1295280d01a290 (MD5)
  Previous issue date: 1998||Made available in DSpace on 2021-06-08T06:51:22Z (GMT). No. of bitstreams: 1
sp08022.pdf: 5586153 bytes, checksum: bb585511daa01f993b1295280d01a290 (MD5)
  Previous issue date: 1998",http://localhost:8080/xmlui/handle/108/475,Specification governing fabrication and quality assurance of prefragmented warhead AKASH Mk-II,,Specification governing fabrication and quality assurance of prefragmented warhead AKASH Mk-II
611,dfb063a1-323b-41e1-87c1-e2df071ee2a4,ARDE SPEC 118,1971.0,"Made available in DSpace on 2016-11-24T06:07:47Z (GMT). No. of bitstreams: 1
ss00155.pdf: 2644733 bytes, checksum: 94cd66f5c7f8b6e37aa37c1ca7567c48 (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-06-08T06:49:49Z (GMT). No. of bitstreams: 1
ss00155.pdf: 2644733 bytes, checksum: 94cd66f5c7f8b6e37aa37c1ca7567c48 (MD5)
  Previous issue date: 1971",http://localhost:8080/xmlui/handle/108/293,BOMB 120MM MORTAR SCREENING SMOKE BURSTING TYPE PWP ADAPTER TUBE ASSEMBLY EMPTY,,BOMB 120MM MORTAR SCREENING SMOKE BURSTING TYPE PWP ADAPTER TUBE ASSEMBLY EMPTY
612,e459a304-543f-4725-9be9-1001afbd0fed,ARDE SPEC 300,1983.0,"Made available in DSpace on 2016-11-24T06:07:14Z (GMT). No. of bitstreams: 1
ss00318.pdf: 69565407 bytes, checksum: 4e1c4489a4a808dd37902f84d20f0e1a (MD5)
  Previous issue date: 1983||Made available in DSpace on 2021-06-08T06:51:45Z (GMT). No. of bitstreams: 1
ss00318.pdf: 69565407 bytes, checksum: 4e1c4489a4a808dd37902f84d20f0e1a (MD5)
  Previous issue date: 1983",http://localhost:8080/xmlui/handle/108/77,MORTAR BOMB 81MM ILLUMINATING 1A EMPTY,,MORTAR BOMB 81MM ILLUMINATING 1A EMPTY
613,e563d298-faed-4d0e-b652-aa1d88c8fd89,ARDE PS 24,1968.0,"Made available in DSpace on 2016-11-24T06:07:33Z (GMT). No. of bitstreams: 1
ss00374.pdf: 685451 bytes, checksum: 12ebdee3b8d8b5d3967366280ff70203 (MD5)
  Previous issue date: 1968||Made available in DSpace on 2021-06-08T06:48:07Z (GMT). No. of bitstreams: 1
ss00374.pdf: 685451 bytes, checksum: 12ebdee3b8d8b5d3967366280ff70203 (MD5)
  Previous issue date: 1968",http://localhost:8080/xmlui/handle/108/198,MINE AP M16 A1 PRACTICE EMPTY,,MINE AP M16 A1 PRACTICE EMPTY
614,e6bc7a92-907c-4e68-9a5b-d6093035656e,ARDE SPEC 173  &  ARDE PS 78,,"Made available in DSpace on 2016-11-24T06:07:58Z (GMT). No. of bitstreams: 1
ss00205.pdf: 763087 bytes, checksum: 554511a1867248519652382631fd0274 (MD5)||Made available in DSpace on 2021-06-08T06:50:40Z (GMT). No. of bitstreams: 1
ss00205.pdf: 763087 bytes, checksum: 554511a1867248519652382631fd0274 (MD5)",http://localhost:8080/xmlui/handle/108/356,CARTRIDGE SEAT EJECTION SET FOR HJT-16 AIRCRAFT FILLED AND PROOF,,CARTRIDGE SEAT EJECTION SET FOR HJT-16 AIRCRAFT FILLED AND PROOF
615,e7fd87c7-7f4f-4e11-ba52-dbdfcb260f2b,ARDE SPEC 241,1978.0,"Made available in DSpace on 2016-11-24T06:07:31Z (GMT). No. of bitstreams: 1
ss00263.pdf: 33606953 bytes, checksum: 6cf80bd7297ba71c8920e3b98af358ef (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:48:04Z (GMT). No. of bitstreams: 1
ss00263.pdf: 33606953 bytes, checksum: 6cf80bd7297ba71c8920e3b98af358ef (MD5)
  Previous issue date: 1978",http://localhost:8080/xmlui/handle/108/179,CARTRIDGE SUBMERGED EJECTOR SIGNAL WHITE FILLED,,CARTRIDGE SUBMERGED EJECTOR SIGNAL WHITE FILLED
616,e8686b9a-eff9-4f59-bd20-cb7e85684406,ARDE SPEC 157,1975.0,"Made available in DSpace on 2016-11-24T06:07:48Z (GMT). No. of bitstreams: 1
ss00190.pdf: 6321864 bytes, checksum: 0291beae4d4cd22310d06fbd49b8f673 (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-06-08T06:49:46Z (GMT). No. of bitstreams: 1
ss00190.pdf: 6321864 bytes, checksum: 0291beae4d4cd22310d06fbd49b8f673 (MD5)
  Previous issue date: 1975",http://localhost:8080/xmlui/handle/108/295,"CARTRIDGE SA 9MM BALL, LOW POWER FOR USE IN PISTOL BROWNING FN 9MM HP NO.2 MK.1 FOR THE BALLISTIC RESISTANCE TEST OF PERSONAL & PROTECTIVE CLOTHING & EQUIPMENT",,"CARTRIDGE SA 9MM BALL, LOW POWER FOR USE IN PISTOL BROWNING FN 9MM HP NO.2 MK.1 FOR THE BALLISTIC RESISTANCE TEST OF PERSONAL & PROTECTIVE CLOTHING & EQUIPMENT"
617,e8e411ae-b756-477c-8566-3e05bf097c77,ARDE PS 1,,"Made available in DSpace on 2016-11-24T06:08:12Z (GMT). No. of bitstreams: 1
ss00360.pdf: 21893661 bytes, checksum: 5390a460284fe86cde3de27d631d72eb (MD5)||Made available in DSpace on 2021-06-08T06:50:26Z (GMT). No. of bitstreams: 1
ss00360.pdf: 21893661 bytes, checksum: 5390a460284fe86cde3de27d631d72eb (MD5)",http://localhost:8080/xmlui/handle/108/448,"CARTRIDGE SA TRACER .50"" SPOTTER",,"CARTRIDGE SA TRACER .50"" SPOTTER"
618,e910b78b-eeed-429d-8ba8-d521c8ccee6f,ARDE SPEC 415(B),1988.0,"Made available in DSpace on 2016-11-24T06:07:25Z (GMT). No. of bitstreams: 1
ss02972.pdf: 15743621 bytes, checksum: 59be606d39f3ff521ab5023b76d8e036 (MD5)
  Previous issue date: 1988||Made available in DSpace on 2021-06-08T06:48:12Z (GMT). No. of bitstreams: 1
ss02972.pdf: 15743621 bytes, checksum: 59be606d39f3ff521ab5023b76d8e036 (MD5)
  Previous issue date: 1988",http://localhost:8080/xmlui/handle/108/151,MANUFACTURE AND INSPECTION OF EMPTY COMPONENTS / ASSEMBLY FOR SRECM PROJECTILE,,MANUFACTURE AND INSPECTION OF EMPTY COMPONENTS / ASSEMBLY FOR SRECM PROJECTILE
619,e9ab17b5-7662-42ae-a9cf-0f68924dc2d9,ARDE SPEC 136,1973.0,"Made available in DSpace on 2016-11-24T06:07:57Z (GMT). No. of bitstreams: 1
ss00523.pdf: 2386593 bytes, checksum: 6aa7e86f73d54ddacc30b0aaaf212364 (MD5)
  Previous issue date: 1973||Made available in DSpace on 2021-06-08T06:50:08Z (GMT). No. of bitstreams: 1
ss00523.pdf: 2386593 bytes, checksum: 6aa7e86f73d54ddacc30b0aaaf212364 (MD5)
  Previous issue date: 1973",http://localhost:8080/xmlui/handle/108/348,PRIMER PERCUSSION QF CARTRIDGE,,PRIMER PERCUSSION QF CARTRIDGE
